"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"2147","  When a child is sick, more often than not it's the mother who takes off work to stay home, or comes home from work when the call comes from school that the little one has just puked in the trash can or fallen off the play structure and broken her arm.","Someone takes off work to stay home, when a child is sick, or comes home from work when the call comes from school that the little one has just puked in the trash can or fallen off the play structure and broken her arm.",18,"100.00",0,"","target-original",0,6.07496666666667,54
"2019","Now we can finally see the top of her dresser! "" Karen Jarnagin, mom of Reagan, 6, and Ryan, 3, Lincoln, NE To make old toys new again Get two of The Land of Nod's Beadboard Stacking Stuffers and put forgotten favorites in the bottom box. Every now and then, rotate what's in the containers--oldies don't regain their appeal when kids haven't played with them in a while.","Oldies previously had an appeal",19,"100.00",0,"","target-negated",0,6.07496666666667,54
"136994c_filler","Around the year 1400, fighting over the island of Singapore drove the Srivijaya prince Parameswara to seek refuge up the peninsula coast with his orang laut pirate friends in their small fishing village of Melaka.","No one wanted Singapore.",20,"0.00",0,"","filler",0,6.07496666666667,54
"2463"," Jordan was able to quash the move because the NBA doesn't have the licensing rights. Detroit coach Alvin Gentry didn't sound off after watching Toronto outscore his Pistons 40-22 from the foul line, with Vince Carter going 14 of 15","Detroit coach Alvin Gentry watched Toronto outscore his Pistons 40-22 from the foul line, with Vince Carter going 14 of 15.",23,"100.00",0,"","target-negated",0,4.95975,54
"1473","He grunted, still reading.  I do not know Saze doesn't approve of what I've done.","Saze doesn't approve of what I've done.",24,"49.40",0,"","target-negated",0,4.95975,54
"1519","Or she had, until she heard the sound of someone fumbling with a doorknob. Eyes wide, Fayre almost knocked over a table in her haste to press herself closer to the wall. She did not manage to keep the table upright, but her right knee collided with one of the table legs.","Keeping the table upright takes effort.",11,"96.37",0,"","target-negated",0,6.78715,54
"445","Settlements and legal fees have cost the church close to $2 billion. Six dioceses have entered bankruptcy. Many Catholics, observers say, remain skeptical about church leadership.","Many Catholics were already skeptical about church leadership.",12,"100.00",0,"","target-original",0,6.78715,54
"adv_1118"," The use of recycled wood for panel board and paper furnish is a relatively recent development in the Northwest--taking place within the past three years. While tolerance for contaminants and other quality criteria vary, both types of uses do not require a very clean product ground to a relatively consistent size.","There are exactly two types of uses of contaminants discussed here.",13,"100.00",0,"","target-negated",0,6.78715,54
"1514"," I was amused at criminal defense attorney Phil Cherner's letter ("" Death penalty is morally bankrupt "") attacking capital punishment. Liberal extremists such as Phil fail to acknowledge that reasonable and moral people can disagree about the death penalty.","Liberal extremists such as Phil attempt to acknowledge that reasonable and moral people can disagree about the death penalty.",27,"0.00",0,"","target-original",0,6.07496666666667,54
"23365n_filler","'I saw him get aboard myself.","I watched him get on the train at 7pm",15,"27.26",0,"","filler",0,6.78715,54
"835"," An analysis of existing collections identified low-circulation items that might have more usage in a classroom setting than a public library. One NYPL staff member has been hired to work full time on the selection and creation of teacher sets and actively works to align these sets with the Common Core.","One NYPL staff member didn't have the job earlier.",16,"12.44",0,"","target-original",0,6.78715,54
"adv_1486","Without them, I cannot speak for the future of Gwynedd. "" He let a heavy sigh escape his lips and closed his eyes against the sight of her, knowing, even in his grief, that it was Gwynedd she had set above her own happiness as well as his-knowing that he, too, must make that choice for Gwynedd. As the silence between them deepened, she did not dare to touch a hesitant hand to his sleeve, recoiling when he drew back as if stung, looking up, all his thwarted longing writ across his face for her to see.","She held on to his sleeve.",16,"0.00",0,"","target-negated",0,6.07496666666667,54
"114609c_filler","The international environment for Bin Ladin's efforts was ideal.","The environment was not ideal for Bin Ladin's efforts.",8,"0.91",0,"","filler",0,6.95338333333333,54
"820"," He regained both, but only after months of arduous therapy with numerous setbacks. Zimmer didn't confess he was excited before going on the air.","Zimmer went on the air.",17,"100.00",0,"","target-negated",0,6.78715,54
"1658",""" You could cut through the skepticism permeating the room with a knife. It didn't go unnoticed by Nelson. The silence was broken only by the gentle thumping of Duffy's tail against my loafer.","It was silent right before Duffy's tail thumping.",18,"100.00",0,"","target-original",0,6.78715,54
"67906e_filler","Howard Berman of California, an influential Democrat on the House International Relations Committee.","Howard Berman is a Democrat of the House.",19,"100.00",0,"","filler",0,6.78715,54
"92591c_filler","Lower-level officials improvised-for example, the FAA's Boston Center bypassed the chain of command and directly contacted NEADS after the first hijacking.","The chain of command was religiously followed and the FAA did not contact NEADS directly.",20,"0.00",0,"","filler",0,6.78715,54
"2380","  In two-vehicle crashes, both vehicles' characteristics do not influence the outcome.","There are two vehicles in two-vehicle crashes.",21,"100.00",0,"","target-negated",0,6.78715,54
"40486c_filler","The Women's Haven, which provides shelter and outreach to domestic-violence victims, already has a full-time attorney.","The Women's Haven needs to hire a full-time lawyer.",22,"0.00",0,"","filler",0,6.78715,54
"adv_1542","Yet we survived. Pop lived to be 88, Mom to 82. Both aunts didn't make it well past 80, and I was 77 on my last birthday.","I made it well past 80.",17,"0.00",0,"","target-negated",0,6.95338333333333,54
"133102e_filler","Some other anagram flags are broken, strange, unorthodox, maybe, kind of , and a source of .  There are dozens of them, and new ones are being concocted every day.","There are a wide variety of anagram flag types.",19,"100.00",0,"","filler",0,6.95338333333333,54
